"transect","unique_ter_id","nvisits","sp_name","sp_english","sp_code","visit","pop_den","imperv","tcd","light","noise","veg_pca1","veg_pca2","ndvi","glcm","glcm_hmg"
"be12","BE12_T_3_Cebrac",1,"Certhia brachydactyla","Short-toed treecreeper","Cebrac",1,84.6732500381768,18.9914593696594,34.11,15.5197010040283,49.253484954834,-1032.34276917875,231.759348037243,0.36956122755073,0.711187499016523,0.501458997130394
"be12","BE12_T_3_Chchlo",1,"Chloris chloris","European greenfinch","Chchlo",2,50.7673877803609,20.2318472266197,30.18,12.0492305755615,49.5503977584839,-741.919623779878,-486.478785474896,0.412923458041623,0.741229687929153,0.463568483702838
"be12","BE12_T_3_Colivi",1,"Columba livia","Feral pigeons","Colivi",1,70.0352652454749,76.0004407310486,3.21,15.5197010040283,54.716009979248,102.790444517732,2043.89697567463,0.102829613603099,0.539071874767542,0.499983370825648
"be12","BE12_T_3_Copalu",1,"Columba palumbus","Common Wood Pigeon","Copalu",4,33.6662534708157,25.059903075695,22.18,13.0704221725464,53.2976209259033,-357.379066627026,-307.546698540449,0.385840732082725,0.720690623223782,0.513482145294547
"be12","BE12_T_3_Errube",1,"Erithacus rubecula","European Robin","Errube",3,41.9072387069464,11.8059680098295,47.91,12.0492305755615,49.8269110870361,-787.323499242067,-701.400346379578,0.439323202138767,0.753292186409235,0.552024843469262
"be12","BE12_T_3_Pacaer",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",1,48.6034254617989,24.5207251341641,21,12.0492305755615,50.4556996917725,-666.051969170868,-137.541151272655,0.371819628226804,0.713596874475479,0.397298153340816
"be12","BE12_T_3_Pamajo",3,"Parus major","Great Tit","Pamajo",3,41.9072387069464,11.8059680098295,47.91,12.0492305755615,49.8269110870361,-787.323499242067,-701.400346379578,0.439323202138767,0.753292186409235,0.552024843469262
"be12","BE12_T_3_Pamont",2,"Passer montanus","Eurasian Tree Sparrow","Pamont",1.5,41.9072387069464,11.8059680098295,47.91,12.0492305755615,49.8269110870361,-787.323499242067,-701.400346379578,0.439323202138767,0.753292186409235,0.552024843469262
"be12","BE12_T_3_Phochr",1,"Phoenicurus ochruros","Black Redstart","Phochr",4,66.0178921232,86.6100484848022,1.67,15.5197010040283,67.9852319717407,204.191065036654,2478.78950317383,0.0427661232147875,0.500103125050664,0.507337388433516
"be12","BE12_T_3_Sieuro",1,"Sitta europaea","Eurasian Nuthatch","Sieuro",1,48.696492286399,29.5376317021251,34.18,12.0437383651733,46.603518409729,-754.68699846983,293.953325022012,0.338368846917292,0.689117188006639,0.450954887010157
"be12","BE12_T_3_Stvulg",5,"Sturnus vulgaris","Common Starling","Stvulg",2,71.2971079808194,22.9279283287525,36.814,12.0148090362549,48.2042113113403,-732.203849164247,-110.141353682518,0.379314606115222,0.714899062931538,0.446516394078732
"be12","BE12_T_3_Syatri",2,"Sylvia atricapilla","Eurasian Blackcap","Syatri",3,43.6292294173036,14.8204181838036,44.875,12.15134973526,49.7139448738098,-702.806667136252,-444.695591716319,0.41059138265904,0.738750780150294,0.499851776268333
"be12","BE12_T_3_Trtrog",2,"Troglodytes troglodytes","Eurasian wren","Trtrog",3.5,40.7540678391233,33.4755310058594,25.04,12.4245777130127,46.8914532089233,-445.917370717526,381.82105244875,0.321716128428834,0.676754687875509,0.44494526296854
"be12","BE12_T_3_Tumeru",3,"Turdus merula","Common Blackbird","Tumeru",3.33333333333333,63.9253532486036,31.1090006065369,28.24,12.0492305755615,51.5930514144897,-142.113645083308,72.5602067101002,0.35171583442665,0.694520311653614,0.459081833139062
"be12","BE12_T_4_Cebrac",1,"Certhia brachydactyla","Short-toed treecreeper","Cebrac",1,70.0352652454749,76.0004407310486,3.21,15.5197010040283,54.716009979248,102.790444517732,2043.89697567463,0.102829613603099,0.539071874767542,0.499983370825648
"be12","BE12_T_4_Chchlo",1,"Chloris chloris","European greenfinch","Chchlo",2,62.4354141391814,14.7311467790604,50.22,12.2534688949585,49.7549626159668,-876.487847041637,-586.021489150524,0.431903508096002,0.75046093672514,0.502799517884851
"be12","BE12_T_4_Colivi",1,"Columba livia","Feral pigeons","Colivi",1,70.0352652454749,76.0004407310486,3.21,15.5197010040283,54.716009979248,102.790444517732,2043.89697567463,0.102829613603099,0.539071874767542,0.499983370825648
"be12","BE12_T_4_Copalu",2,"Columba palumbus","Common Wood Pigeon","Copalu",3.5,53.8933171334211,16.283007568419,46.03,12.2534688949585,49.6779706382751,-747.388841036037,-387.006163101792,0.406881535637658,0.737335155308247,0.475239113476127
"be12","BE12_T_4_Errube",1,"Erithacus rubecula","European Robin","Errube",3,41.9072387069464,11.8059680098295,47.91,12.0492305755615,49.8269110870361,-787.323499242067,-701.400346379578,0.439323202138767,0.753292186409235,0.552024843469262
"be12","BE12_T_4_Pacaer",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",2.5,48.6579940952361,23.1082962083071,27.53,12.15134973526,50.2181854820251,-536.015793031864,-396.198416675627,0.39454258728656,0.728685157001019,0.458075875863433
"be12","BE12_T_4_Pamajo",2,"Parus major","Great Tit","Pamajo",2.5,55.5194198004901,19.6259359566122,35.61,12.15134973526,50.1053311538696,-771.269908106253,-361.781320211589,0.401861568161403,0.732028905600309,0.450048835612833
"be12","BE12_T_4_Pamont",1,"Passer montanus","Eurasian Tree Sparrow","Pamont",1,62.4354141391814,14.7311467790604,50.22,12.2534688949585,49.7549626159668,-876.487847041637,-586.021489150524,0.431903508096002,0.75046093672514,0.502799517884851
"be12","BE12_T_4_Phochr",2,"Phoenicurus ochruros","Black Redstart","Phochr",3.5,70.0352652454749,76.0004407310486,3.21,15.5197010040283,54.716009979248,102.790444517732,2043.89697567463,0.102829613603099,0.539071874767542,0.499983370825648
"be12","BE12_T_4_Sieuro",1,"Sitta europaea","Eurasian Nuthatch","Sieuro",1,33.1712120063603,28.1022552224994,32.85,12.0437383651733,47.4371989822388,-623.512257225215,75.635691870451,0.359525131275877,0.711125000715256,0.465815939605236
"be12","BE12_T_4_Stvulg",3,"Sturnus vulgaris","Common Starling","Stvulg",1.66666666666667,64.9296062253416,34.9791492328544,27.4266666666667,12.0014228820801,46.633460706075,-551.130347955277,369.228601387342,0.312096534351585,0.672164583529035,0.428260823984941
"be12","BE12_T_4_Syatri",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",4,38.2237354407553,20.1794821417332,45.55,12.0492305755615,48.5218584060669,-991.447717911005,50.2486483621597,0.3744662354514,0.715707813799381,0.487679595649242
"be12","BE12_T_4_Trtrog",2,"Troglodytes troglodytes","Eurasian wren","Trtrog",3.5,66.3481911998242,22.6511799377203,41.6,12.4245777130127,46.4548915481567,-873.981082600057,230.676229337454,0.357129589110846,0.699264061748981,0.432293710969389
"be12","BE12_T_4_Tumeru",2,"Turdus merula","Common Blackbird","Tumeru",1.5,48.6034254617989,24.5207251341641,21,12.0492305755615,50.4556996917725,-666.051969170868,-137.541151272655,0.371819628226804,0.713596874475479,0.397298153340816
"be12","BE12_T_5_Chchlo",1,"Chloris chloris","European greenfinch","Chchlo",3,62.4354141391814,14.7311467790604,50.22,12.2534688949585,49.7549626159668,-876.487847041637,-586.021489150524,0.431903508096002,0.75046093672514,0.502799517884851
"be12","BE12_T_5_Colivi",1,"Columba livia","Feral pigeons","Colivi",1,70.0352652454749,76.0004407310486,3.21,15.5197010040283,54.716009979248,102.790444517732,2043.89697567463,0.102829613603099,0.539071874767542,0.499983370825648
"be12","BE12_T_5_Copalu",1,"Columba palumbus","Common Wood Pigeon","Copalu",3,72.7686535492539,25.5081517104805,37.62,12.0014228820801,47.540213508606,-727.148113398701,-75.3271607255936,0.377244593846845,0.715731251314282,0.480799513980746
"be12","BE12_T_5_Errube",2,"Erithacus rubecula","European Robin","Errube",2,84.6732500381768,18.9914593696594,34.11,15.5197010040283,49.253484954834,-1032.34276917875,231.759348037243,0.36956122755073,0.711187499016523,0.501458997130394
"be12","BE12_T_5_Pacaer",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",1,62.4354141391814,14.7311467790604,50.22,12.2534688949585,49.7549626159668,-876.487847041637,-586.021489150524,0.431903508096002,0.75046093672514,0.502799517884851
"be12","BE12_T_5_Pamajo",2,"Parus major","Great Tit","Pamajo",3.5,57.6998707056046,28.2124717354774,30.66,12.0062036514282,47.4993801116943,-1117.11935452409,272.152119271755,0.357497225196566,0.701237500309944,0.426391926817596
"be12","BE12_T_5_Stvulg",1,"Sturnus vulgaris","Common Starling","Stvulg",1,33.1712120063603,28.1022552224994,32.85,12.0437383651733,47.4371989822388,-623.512257225215,75.635691870451,0.359525131275877,0.711125000715256,0.465815939605236
"be12","BE12_T_5_Syatri",2,"Sylvia atricapilla","Eurasian Blackcap","Syatri",3.5,33.1712120063603,28.1022552224994,32.85,12.0437383651733,47.4371989822388,-623.512257225215,75.635691870451,0.359525131275877,0.711125000715256,0.465815939605236
"be12","BE12_T_5_Tumeru",1,"Turdus merula","Common Blackbird","Tumeru",2,46.5486004101112,25.9847451899946,24.88,12.2534688949585,50.8859732055664,-330.11196228385,-305.918047876358,0.376161716531496,0.716140626072884,0.452583268024027
"be12","BE12_T_6_Chchlo",1,"Chloris chloris","European greenfinch","Chchlo",3,48.7717757774517,28.0943731212616,30.44,13.0704221725464,50.8477214050293,-659.634431990385,85.7534367961436,0.354104927830194,0.702815624922514,0.420218395609409
"be12","BE12_T_6_Copalu",1,"Columba palumbus","Common Wood Pigeon","Copalu",4,49.0667645633221,20.0054750037193,53.17,12.4245777130127,46.7326178741455,-885.532599807978,25.0103876650333,0.378948272261769,0.709779686331749,0.458024098612368
"be12","BE12_T_6_Pacaer",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",1,62.4354141391814,14.7311467790604,50.22,12.2534688949585,49.7549626159668,-876.487847041637,-586.021489150524,0.431903508096002,0.75046093672514,0.502799517884851
"be12","BE12_T_6_Pamajo",3,"Parus major","Great Tit","Pamajo",3,79.5654511158355,23.6150398755074,34.63,12.0062036514282,48.1247995376587,-667.392881977558,-150.238854193687,0.380526698781177,0.714696875214577,0.436225593686104
"be12","BE12_T_6_Stvulg",1,"Sturnus vulgaris","Common Starling","Stvulg",1,40.361098356545,33.537461438179,30.92,12.4245777130127,45.8273797607422,-846.212833458185,661.996006569862,0.297808133359649,0.665328124165535,0.407829334177077
"be12","BE12_T_6_Syatri",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",4,40.361098356545,33.537461438179,30.92,12.4245777130127,45.8273797607422,-846.212833458185,661.996006569862,0.297808133359649,0.665328124165535,0.407829334177077
"be12","BE12_T_6_Tumeru",2,"Turdus merula","Common Blackbird","Tumeru",2.5,47.5760129359551,25.2527351620793,22.94,12.15134973526,50.6708364486694,-498.081965727359,-221.729599574506,0.37399067237915,0.714868750274181,0.424940710682422
"be12","BE12_T_7_Chchlo",1,"Chloris chloris","European greenfinch","Chchlo",2,40.7540678391233,33.4755310058594,25.04,12.4245777130127,46.8914532089233,-445.917370717526,381.82105244875,0.321716128428834,0.676754687875509,0.44494526296854
"be12","BE12_T_7_Copalu",1,"Columba palumbus","Common Wood Pigeon","Copalu",4,48.696492286399,29.5376317021251,34.18,12.0437383651733,46.603518409729,-754.68699846983,293.953325022012,0.338368846917292,0.689117188006639,0.450954887010157
"be12","BE12_T_7_Pacaer",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",1,38.2237354407553,20.1794821417332,45.55,12.0492305755615,48.5218584060669,-991.447717911005,50.2486483621597,0.3744662354514,0.715707813799381,0.487679595649242
"be12","BE12_T_7_Pamajo",2,"Parus major","Great Tit","Pamajo",2.5,61.0100825633854,39.7146479940414,22.33,12.0014228820801,46.1800843048096,-463.121465233564,591.50648244381,0.279522504603956,0.650381249636412,0.401991478987038
"be12","BE12_T_7_Stvulg",1,"Sturnus vulgaris","Common Starling","Stvulg",2,63.8668603478,29.00458573699,30.12,15.5197010040283,48.2517378234863,-835.768214919567,306.419988380168,0.339689735627908,0.692876564413309,0.481777013503015
"be12","BE12_T_7_Syatri",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",4,81.4227864742279,26.5477666652203,23.73,13.9721393585205,46.7354699325561,-575.399919846058,254.899934350252,0.343732884696219,0.694084374010563,0.433832689858973
"be12","BE12_T_7_Tumeru",3,"Turdus merula","Common Blackbird","Tumeru",2.33333333333333,57.1398095628247,18.4823462493718,41.7733333333333,12.2534688949585,50.1319661458333,-694.362552122374,-492.653675392469,0.413322910907834,0.739020833174388,0.486060767931243
"be12","BE12_T_8_Copalu",1,"Columba palumbus","Common Wood Pigeon","Copalu",4,40.361098356545,33.537461438179,30.92,12.4245777130127,45.8273797607422,-846.212833458185,661.996006569862,0.297808133359649,0.665328124165535,0.407829334177077
"be12","BE12_T_8_Pacaer",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",1,57.6998707056046,28.2124717354774,30.66,12.0062036514282,47.4993801116943,-1117.11935452409,272.152119271755,0.357497225196566,0.701237500309944,0.426391926817596
"be12","BE12_T_8_Pamajo",3,"Parus major","Great Tit","Pamajo",2.66666666666667,43.5213988597194,29.0591728755832,33.7366666666667,12.0437383651733,46.8814119338989,-710.962084721625,221.180780638158,0.345420941703487,0.696453125576178,0.455908571208517
"be12","BE12_T_8_Stvulg",4,"Sturnus vulgaris","Common Starling","Stvulg",3,46.1629051498603,64.1897423636913,6.6875,16.3114375114441,57.0253366756439,1029.8110263937,1286.29717726745,0.146285797664509,0.570164453890175,0.4219273853302
"be12","BE12_T_8_Syatri",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",4,81.4227864742279,26.5477666652203,23.73,13.9721393585205,46.7354699325561,-575.399919846058,254.899934350252,0.343732884696219,0.694084374010563,0.433832689858973
"be12","BE12_T_8_Tumeru",1,"Turdus merula","Common Blackbird","Tumeru",3,110.279101485386,39.2882029151916,20.95,15.1640634536743,53.6565120697021,296.369041054249,355.967796571851,0.300438419948114,0.665149999633431,0.419822051227093
"be12","BE12_T_9_Copalu",1,"Columba palumbus","Common Wood Pigeon","Copalu",4,66.3481911998242,22.6511799377203,41.6,12.4245777130127,46.4548915481567,-873.981082600057,230.676229337454,0.357129589110846,0.699264061748981,0.432293710969389
"be12","BE12_T_9_Pacaer",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",2,72.7686535492539,25.5081517104805,37.62,12.0014228820801,47.540213508606,-727.148113398701,-75.3271607255936,0.377244593846845,0.715731251314282,0.480799513980746
"be12","BE12_T_9_Pamajo",2,"Parus major","Great Tit","Pamajo",2,44.528795321472,31.537546570152,32.55,12.234158039093,46.2154490852356,-800.449915964007,477.974665795937,0.318088490138471,0.677222656086087,0.429392110593617
"be12","BE12_T_9_Stvulg",3,"Sturnus vulgaris","Common Starling","Stvulg",2.66666666666667,25.8554500126435,55.9949679756165,12.62,15.5418609619141,57.3782977422078,833.916898057262,1336.97152020315,0.149805378829284,0.569005208884676,0.448710978577534
"be12","BE12_T_9_Syatri",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",4,60.9314644522965,22.4169241499901,39.05,13.9721393585205,47.2328411102295,-677.53422100544,134.283538284749,0.361699459386291,0.707829686403274,0.4988868682459
"be12","BE12_T_9_Tumeru",3,"Turdus merula","Common Blackbird","Tumeru",3,62.4354141391814,14.7311467790604,50.22,12.2534688949585,49.7549626159668,-876.487847041637,-586.021489150524,0.431903508096002,0.75046093672514,0.502799517884851
"be13","BE13_T_10_Cocorn",2,"Corvus corone","Hooded Crow","Cocorn",1.5,0.505256891206955,0,42.315,0.901908941864967,22.3730967903137,-632.678834384084,-1586.1793208456,0.511250236853957,0.802187500223517,0.658071176446974
"be13","BE13_T_10_Copalu",1,"Columba palumbus","Common Wood Pigeon","Copalu",3,0.50747989420779,0,24.53,0.924403661489487,22.352832698822,-531.883799501657,-1507.54221868038,0.489673117995262,0.791050000190735,0.61822000131011
"be13","BE13_T_10_Demajo",1,"Dendrocopos major","Great Spotted Woodpecker","Demajo",1,0.0228122483531479,0,25.15,0.936052620410919,24.2684928703308,-3501.40248020172,1933.329793358,0.139580152966955,0.581751562431455,0.497291070409119
"be13","BE13_T_10_Errube",2,"Erithacus rubecula","European Robin","Errube",3,0.529286498203874,0,90.78,0.912737607955933,22.9055678367615,-1095.30546038806,-2344.59854946136,0.612807574719191,0.871009374111891,0.775179997831583
"be13","BE13_T_10_Frcoel",4,"Fringilla coelebs","Common Chaffinch","Frcoel",2.5,0.148306076629524,0.113118381500244,76.155,0.872399306297302,22.1695122480392,-1296.54193501532,-1862.75501670361,0.548477191509228,0.81851250089705,0.706659790459089
"be13","BE13_T_10_Hirust",1,"Hirundo rustica","Barn Swallow","Hirust",4,0,5.35390627741814,15.7,1.40780282020569,26.0348704147339,-52.6324522781372,-1151.94879926443,0.427800096878782,0.747887501269579,0.612719366624951
"be13","BE13_T_10_Pacaer",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",2,0.529286498203874,0,89.07,0.928252458572388,25.3477214241028,-960.80848903656,-2416.03543045044,0.61008485019207,0.866204687207937,0.82624999538064
"be13","BE13_T_10_Pamajo",3,"Parus major","Great Tit","Pamajo",3,0.529286498203874,0,65.1233333333333,1.14371872742971,20.2520723406474,-1213.82377266864,-1683.16554584364,0.560754289800922,0.837558333327373,0.701104705557227
"be13","BE13_T_10_Phcoll",2,"Phylloscopus collybita","Common Chiffchaff","Phcoll",2.5,0,2.67695313870907,30.095,1.39888435602188,25.5738118934631,-387.405091404915,-912.507658464611,0.424922682839097,0.74270390637219,0.602641651779413
"be13","BE13_T_10_Sieuro",1,"Sitta europaea","Eurasian Nuthatch","Sieuro",1,0.529286498203874,0,85.36,0.912737607955933,20.6779130744934,-1207.77246224821,-2101.96692391872,0.598801154121757,0.860974999964237,0.674079999923706
"be13","BE13_T_10_Stvulg",1,"Sturnus vulgaris","Common Starling","Stvulg",1,0.160003308265004,0,63.01,1.38996589183807,21.4219437599182,-1796.76713391304,-138.651349126101,0.429213651171885,0.743765624016523,0.587828775718808
"be13","BE13_T_10_Syatri",3,"Sylvia atricapilla","Eurasian Blackcap","Syatri",2.66666666666667,0.205116160320661,0.205791562398275,61.8433333333333,0.880673789978027,22.7780715115865,-2060.30823895097,-459.711552090645,0.416141990307757,0.730570833186309,0.617319701152543
"be13","BE13_T_10_Trtrog",1,"Troglodytes troglodytes","Eurasian wren","Trtrog",3,0.529286498203874,0,65.63,1.25145186185837,20.4908119010925,-1208.50916046143,-1773.61445061445,0.568239997401834,0.843360937684774,0.724037057235837
"be13","BE13_T_10_Tumeru",3,"Turdus merula","Common Blackbird","Tumeru",2.66666666666667,0.0492236435384257,0,52.41,0.872399306297302,22.6744927406311,-2513.94347645044,382.028253345489,0.330105951776786,0.667649999707937,0.575331723745912
"be13","BE13_T_10_Tuphil",2,"Turdus philomelos","Song Thrush","Tuphil",2.5,0.37791055868729,0,88.55,1.26711465120316,22.8850859451294,-1474.33905810118,-1871.71365556717,0.600407057404518,0.860398438125849,0.754909996539354
"be13","BE13_T_11_Errube",2,"Erithacus rubecula","European Robin","Errube",2,0.529286498203874,0,64.11,0.928252458572388,19.7745932197571,-1224.45299708307,-1502.26773630202,0.545782874599099,0.82595312461257,0.655240002200007
"be13","BE13_T_11_Frcoel",2,"Fringilla coelebs","Common Chaffinch","Frcoel",3.5,0.0492236435384257,0,52.41,0.872399306297302,22.6744927406311,-2513.94347645044,382.028253345489,0.330105951776786,0.667649999707937,0.575331723745912
"be13","BE13_T_11_Pacaer",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",1,0.529286498203874,0,85.36,0.912737607955933,20.6779130744934,-1207.77246224821,-2101.96692391872,0.598801154121757,0.860974999964237,0.674079999923706
"be13","BE13_T_11_Pamajo",2,"Parus major","Great Tit","Pamajo",2,0.160003308265004,0,63.01,1.38996589183807,21.4219437599182,-1796.76713391304,-138.651349126101,0.429213651171885,0.743765624016523,0.587828775718808
"be13","BE13_T_11_Phcoll",1,"Phylloscopus collybita","Common Chiffchaff","Phcoll",3,0,0,73.08,1.4256397485733,26.6266489601135,-1230.43834164739,-1640.21330953598,0.555239395387471,0.834181251972914,0.66588705830276
"be13","BE13_T_11_Sieuro",2,"Sitta europaea","Eurasian Nuthatch","Sieuro",1.5,0.529286498203874,0,88.07,0.912737607955933,21.7917404556274,-1151.53896131814,-2223.28273669004,0.605804364420474,0.865992187038064,0.724629998877645
"be13","BE13_T_11_Stvulg",1,"Sturnus vulgaris","Common Starling","Stvulg",2,0.228334195388015,0,57.87,1.38996589183807,23.0236854457855,-1485.76343019009,-1081.77006406412,0.522445280998945,0.813240625560284,0.70859411790967
"be13","BE13_T_11_Syatri",2,"Sylvia atricapilla","Eurasian Blackcap","Syatri",3,0.378016416674654,0.308687343597412,82.78,0.904980182647705,24.1066999435425,-1322.0602962774,-1871.79453493834,0.571626485765446,0.838706249780953,0.680098355095833
"be13","BE13_T_11_Trtrog",1,"Troglodytes troglodytes","Eurasian wren","Trtrog",3,0.160003308265004,0,63.01,1.38996589183807,21.4219437599182,-1796.76713391304,-138.651349126101,0.429213651171885,0.743765624016523,0.587828775718808
"be13","BE13_T_11_Tumeru",3,"Turdus merula","Common Blackbird","Tumeru",2,0.516901193885133,0.617374687194824,80.71,0.897222757339478,22.9852290534973,-1153.03776395202,-2143.19116296291,0.5882140673697,0.856412500143051,0.701295655965805
"be13","BE13_T_11_Tuphil",2,"Turdus philomelos","Song Thrush","Tuphil",2.5,0.50747989420779,0,24.53,0.924403661489487,22.352832698822,-531.883799501657,-1507.54221868038,0.489673117995262,0.791050000190735,0.61822000131011
"be13","BE13_T_12_Errube",1,"Erithacus rubecula","European Robin","Errube",3,0,0,73.08,1.4256397485733,26.6266489601135,-1230.43834164739,-1640.21330953598,0.555239395387471,0.834181251972914,0.66588705830276
"be13","BE13_T_12_Frcoel",2,"Fringilla coelebs","Common Chaffinch","Frcoel",3.5,0.239131639464176,0,84.85,0.912737607955933,25.2281708335876,-1491.08282860279,-1600.39790691376,0.555038904161193,0.820999999418855,0.658901054225862
"be13","BE13_T_12_Pacaer",2,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",2,0.529286498203874,0,75.24,0.928252458572388,20.8158502578735,-1218.81319727391,-1800.2304803136,0.574350202381611,0.84469609349966,0.720364999733865
"be13","BE13_T_12_Pamajo",2,"Parus major","Great Tit","Pamajo",2.5,0.160003308265004,0,63.01,1.38996589183807,21.4219437599182,-1796.76713391304,-138.651349126101,0.429213651171885,0.743765624016523,0.587828775718808
"be13","BE13_T_12_Phcoll",2,"Phylloscopus collybita","Common Chiffchaff","Phcoll",2.5,0,0,10.97,1.4256397485733,25.0727374076843,-43.9680424511433,-1444.60988571167,0.462046233788133,0.772345312684774,0.672750000730157
"be13","BE13_T_12_Sieuro",1,"Sitta europaea","Eurasian Nuthatch","Sieuro",1,0.529286498203874,0,89.07,0.928252458572388,25.3477214241028,-960.80848903656,-2416.03543045044,0.61008485019207,0.866204687207937,0.82624999538064
"be13","BE13_T_12_Stvulg",1,"Sturnus vulgaris","Common Starling","Stvulg",3,0.160003308265004,0,63.01,1.38996589183807,21.4219437599182,-1796.76713391304,-138.651349126101,0.429213651171885,0.743765624016523,0.587828775718808
"be13","BE13_T_12_Syatri",1,"Sylvia atricapilla","Eurasian Blackcap","Syatri",3,0.529286498203874,0,90.78,0.912737607955933,22.9055678367615,-1095.30546038806,-2344.59854946136,0.612807574719191,0.871009374111891,0.775179997831583
"be13","BE13_T_12_Trtrog",1,"Troglodytes troglodytes","Eurasian wren","Trtrog",3,0,0,44.49,1.38996589183807,25.1127533721924,-722.177730531693,-673.06651766479,0.422045268799411,0.7375203114748,0.592563936933875
"be13","BE13_T_12_Tumeru",2,"Turdus merula","Common Blackbird","Tumeru",3.5,0.0492236435384257,0,52.41,0.872399306297302,22.6744927406311,-2513.94347645044,382.028253345489,0.330105951776786,0.667649999707937,0.575331723745912
"be13","BE13_T_13_Errube",1,"Erithacus rubecula","European Robin","Errube",3,0,0,73.08,1.4256397485733,26.6266489601135,-1230.43834164739,-1640.21330953598,0.555239395387471,0.834181251972914,0.66588705830276
"be13","BE13_T_13_Frcoel",1,"Fringilla coelebs","Common Chaffinch","Frcoel",4,0.529286498203874,0,90.78,0.912737607955933,22.9055678367615,-1095.30546038806,-2344.59854946136,0.612807574719191,0.871009374111891,0.775179997831583
"be13","BE13_T_13_Pacaer",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",3,0.529286498203874,0,64.11,0.928252458572388,19.7745932197571,-1224.45299708307,-1502.26773630202,0.545782874599099,0.82595312461257,0.655240002200007
"be13","BE13_T_13_Pamajo",1,"Parus major","Great Tit","Pamajo",1,0,0,11.48,1.38996589183807,24.3325259399414,-256.969612450004,-939.689311798215,0.427634440213442,0.750182811766863,0.688289998918772
"be13","BE13_T_13_Phcoll",2,"Phylloscopus collybita","Common Chiffchaff","Phcoll",3.5,0.241883929607866,0,78.69,1.08216870427132,23.206098651886,-1463.68123175636,-1301.14440451735,0.534921632122714,0.823089843690395,0.727946989554912
"be13","BE13_T_13_Sieuro",2,"Sitta europaea","Eurasian Nuthatch","Sieuro",1.5,0.516901193885133,0.617374687194824,80.71,0.897222757339478,22.9852290534973,-1153.03776395202,-2143.19116296291,0.5882140673697,0.856412500143051,0.701295655965805
"be13","BE13_T_13_Stvulg",1,"Sturnus vulgaris","Common Starling","Stvulg",3,0.160003308265004,0,63.01,1.38996589183807,21.4219437599182,-1796.76713391304,-138.651349126101,0.429213651171885,0.743765624016523,0.587828775718808
"be13","BE13_T_13_Syatri",2,"Sylvia atricapilla","Eurasian Blackcap","Syatri",2.5,0.529286498203874,0,90.78,0.912737607955933,22.9055678367615,-1095.30546038806,-2344.59854946136,0.612807574719191,0.871009374111891,0.775179997831583
"be13","BE13_T_13_Trtrog",2,"Troglodytes troglodytes","Eurasian wren","Trtrog",3.5,0,2.67695313870907,44.39,1.4167212843895,26.3307596874237,-641.535396962762,-1396.08105440021,0.491519746133126,0.791034376621246,0.639303212463856
"be13","BE13_T_13_Tumeru",2,"Turdus merula","Common Blackbird","Tumeru",1.5,0.239131639464176,0,84.85,0.912737607955933,25.2281708335876,-1491.08282860279,-1600.39790691376,0.555038904161193,0.820999999418855,0.658901054225862
"be13","BE13_T_14_Errube",1,"Erithacus rubecula","European Robin","Errube",3,0.287084996321937,0,46.57,0.936052620410919,23.2481947135925,-1064.6361366272,-1079.75785900712,0.477752220104449,0.782184375151992,0.572433081846684
"be13","BE13_T_14_Frcoel",3,"Fringilla coelebs","Common Chaffinch","Frcoel",2.66666666666667,0.529286498203874,0,90.78,0.912737607955933,22.9055678367615,-1095.30546038806,-2344.59854946136,0.612807574719191,0.871009374111891,0.775179997831583
"be13","BE13_T_14_Pacaer",1,"Cyanistes caeruleus","Eurasian Blue Tit","Pacaer",1,0.529286498203874,0,64.11,0.928252458572388,19.7745932197571,-1224.45299708307,-1502.26773630202,0.545782874599099,0.82595312461257,0.655240002200007
"be13","BE13_T_14_Pamajo",1,"Parus major","Great Tit","Pamajo",2,0,5.35390627741814,15.7,1.40780282020569,26.0348704147339,-52.6324522781372,-1151.94879926443,0.427800096878782,0.747887501269579,0.612719366624951
"be13","BE13_T_14_Sieuro",3,"Sitta europaea","Eurasian Nuthatch","Sieuro",2.33333333333333,0.253281232022952,0.0502748362223307,74.48,0.880673789978027,21.7205864969889,-1609.81999719699,-1322.82983497938,0.512522353099679,0.796806250015895,0.700015453044325
"be13","BE13_T_14_Stvulg",1,"Sturnus vulgaris","Common Starling","Stvulg",2,0,0,10.97,1.4256397485733,25.0727374076843,-43.9680424511433,-1444.60988571167,0.462046233788133,0.772345312684774,0.672750000730157
